OGLE-SMC-CEP-0274  SMC125.8     55        F  00:38:01.04 -73:34:32.9 SMC_SC1_67260         
OGLE-SMC-CEP-0275  SMC125.8     57       2O  00:38:01.51 -73:34:51.7                       
OGLE-SMC-CEP-0276  SMC130.2   9727        F  00:38:11.55 -73:25:00.7 SMC_SC1_73532         
OGLE-SMC-CEP-0277  SMC128.5    706        F  00:38:13.87 -73:43:56.3 SMC_SC1_62200         
OGLE-SMC-CEP-0278  SMC131.1   6689    1O/2O  00:38:14.97 -72:55:33.1                       
OGLE-SMC-CEP-0279  SMC128.7    544        F  00:38:15.95 -73:58:41.2                       
OGLE-SMC-CEP-0280  SMC128.5    118       1O  00:38:16.18 -73:39:25.5 SMC_SC1_65396         
OGLE-SMC-CEP-0281  SMC125.7  20404       1O  00:38:16.79 -73:21:58.1 SMC_SC1_75718         
OGLE-SMC-CEP-0282  SMC128.6     11        F  00:38:16.97 -73:48:52.9 SMC_SC1_60542   V0196 HV1338
OGLE-SMC-CEP-0283  SMC125.8  16832        F  00:38:18.88 -73:31:32.1 SMC_SC1_69199         
OGLE-SMC-CEP-0284  SMC128.6    283        F  00:38:24.45 -73:52:55.3 SMC_SC1_58970         
OGLE-SMC-CEP-0285  SMC128.6    296     F/1O  00:38:31.19 -73:49:20.7 SMC_SC1_60587         
OGLE-SMC-CEP-0286  SMC125.6  19519       1O  00:38:31.61 -73:11:57.3 SMC_SC1_82234   V0197 HV1336
