OGLE-LMC-CEP-1541  LMC100.7 122571       1O 05:18:26.86 -69:19:27.4 LMC_SC7_192212                                    
OGLE-LMC-CEP-1542  LMC100.5  49201    1O/2O 05:18:27.92 -69:03:25.6 LMC_SC7_221814                                    
OGLE-LMC-CEP-1543  LMC100.8 129217        F 05:18:28.08 -69:27:46.0 LMC_SC7_165501  78.6223.56                        
OGLE-LMC-CEP-1544  LMC103.5 107676        F 05:18:28.98 -69:34:01.5 LMC_SC7_157381  78.6221.65                        
OGLE-LMC-CEP-1545  LMC103.6  38812        F 05:18:29.58 -69:48:41.1 LMC_SC7_126780  78.6218.65                   V1993 HV5738
OGLE-LMC-CEP-1546  LMC101.7  69392       1O 05:18:30.74 -68:40:02.4                                                   
OGLE-LMC-CEP-1547  LMC103.7  31097       1O 05:18:33.17 -69:56:11.4                 78.6216.71                        
OGLE-LMC-CEP-1548  LMC103.5 107595       1O 05:18:33.53 -69:32:15.8 LMC_SC7_157350  78.6222.44                        
OGLE-LMC-CEP-1549  LMC103.5 107690       1O 05:18:35.43 -69:36:03.4 LMC_SC7_149541                                    
OGLE-LMC-CEP-1550  LMC103.5 107701        F 05:18:38.90 -69:35:16.5 LMC_SC7_149485  78.6221.76                        
OGLE-LMC-CEP-1551  LMC103.5  47345       2O 05:18:40.81 -69:39:06.8                                                   
OGLE-LMC-CEP-1552  LMC100.8 129448        F 05:18:41.00 -69:25:16.3 LMC_SC7_174573  78.6224.110                       
OGLE-LMC-CEP-1553  LMC103.5  47239        F 05:18:41.88 -69:38:23.0 LMC_SC7_142153  78.6220.47                   V1962 HV12009
OGLE-LMC-CEP-1554  LMC100.6  50955    1O/2O 05:18:42.34 -69:11:15.1 LMC_SC7_207275                                    
OGLE-LMC-CEP-1555  LMC101.8  38363       1O 05:18:44.74 -68:57:14.5 LMC_SC7_234267                                    
OGLE-LMC-CEP-1556  LMC104.7  54944        F 05:18:45.42 -70:27:39.3                 6.6208.27                         
OGLE-LMC-CEP-1557  LMC100.6 119444       1O 05:18:45.65 -69:06:32.7 LMC_SC7_214432                               V2009 HV5736
OGLE-LMC-CEP-1558  LMC100.7  52617        F 05:18:49.14 -69:21:29.2 LMC_SC7_303837  80.6225.23                   V2020 HV2445
OGLE-LMC-CEP-1559  LMC100.7 122610        F 05:18:50.25 -69:16:36.2 LMC_SC7_318572  80.6226.13                   V2021 HV5741
OGLE-LMC-CEP-1560  LMC103.5  47249        F 05:18:51.07 -69:39:12.9 LMC_SC7_262813  78.6220.61                   V2024 HV12010
OGLE-LMC-CEP-1561  LMC100.8 129502       1O 05:18:51.23 -69:26:41.5                                                   
OGLE-LMC-CEP-1562  LMC101.8  86082    1O/2O 05:18:54.26 -68:50:05.1                 80.6232.42                        
OGLE-LMC-CEP-1563  LMC100.8 129528        F 05:18:55.99 -69:26:27.6 LMC_SC7_295263                                    
OGLE-LMC-CEP-1564  LMC100.5  48338       1O 05:18:56.20 -69:02:20.8 LMC_SC7_344559                                    
OGLE-LMC-CEP-1565  LMC103.5 107621        F 05:18:56.38 -69:34:02.6 LMC_SC7_278113  78.6221.64                   V2026 HV5752
OGLE-LMC-CEP-1566  LMC100.7 122623        F 05:18:58.21 -69:16:46.2 LMC_SC7_318535  80.6226.24                   V2034 HV13030 LMV1704
OGLE-LMC-CEP-1567  LMC100.6 119600        F 05:18:58.78 -69:06:32.5 LMC_SC7_332035  80.6228.33                        
OGLE-LMC-CEP-1568  LMC100.6  50696        F 05:19:00.51 -69:11:30.3 LMC_SC7_325360  80.6227.49                        
OGLE-LMC-CEP-1569  LMC100.6  50541       1O 05:19:01.79 -69:12:56.7 LMC_SC7_325281                                    
OGLE-LMC-CEP-1570  LMC100.7  52808        F 05:19:02.09 -69:21:17.7 LMC_SC7_303841  80.6225.28                        
OGLE-LMC-CEP-1571  LMC104.5  27415       1O 05:19:02.45 -70:13:31.3                 6.6212.26                         
OGLE-LMC-CEP-1572  LMC103.5  47268        F 05:19:02.56 -69:40:10.1 LMC_SC7_262801                               V2035 HV12011
OGLE-LMC-CEP-1573  LMC100.2     48        F 05:19:07.32 -69:22:56.4 LMC_SC7_303743  78.6224.58                        
OGLE-LMC-CEP-1574  LMC103.3     20       1O 05:19:08.50 -69:47:20.7                 78.6339.4182                      
OGLE-LMC-CEP-1575  LMC106.1     88       1O 05:19:09.18 -71:48:42.5                                                   
OGLE-LMC-CEP-1576  LMC104.4  44406       1O 05:19:12.44 -70:10:41.3                 6.6333.46                         
OGLE-LMC-CEP-1577  LMC103.2     95        F 05:19:12.44 -69:55:54.0                 78.6337.3792                      
OGLE-LMC-CEP-1578  LMC103.4  67187        F 05:19:14.80 -69:36:18.1 LMC_SC7_270379                               V2047 HV932
OGLE-LMC-CEP-1579  LMC103.3  62762        F 05:19:15.34 -69:41:28.4 LMC_SC7_262785                                    
OGLE-LMC-CEP-1580  LMC100.3     42        F 05:19:15.82 -69:14:45.7 LMC_SC7_318528  80.6347.14                   V2044 HV2448
OGLE-LMC-CEP-1581  LMC100.1     58        F 05:19:17.20 -69:30:25.2 LMC_SC7_286535                               V2049 HV5749
OGLE-LMC-CEP-1582  LMC100.2  72140       1O 05:19:22.08 -69:19:32.7                                                   
OGLE-LMC-CEP-1583  LMC100.3  62605        F 05:19:23.19 -69:06:16.6                                                   
OGLE-LMC-CEP-1584  LMC100.3  62580        F 05:19:23.27 -69:09:54.1 LMC_SC7_331967  80.6348.68                   V2056 HV5747
OGLE-LMC-CEP-1585  LMC100.2  71070       1O 05:19:25.42 -69:18:26.6 LMC_SC7_311535  80.6346.21                   V2066 HV5750
OGLE-LMC-CEP-1586  LMC100.3  62917    1O/2O 05:19:27.52 -69:06:00.6                                                   
OGLE-LMC-CEP-1587  LMC100.1    534        F 05:19:27.78 -69:30:30.2 LMC_SC7_286532                               V2070 HV2453
OGLE-LMC-CEP-1588  LMC100.3     61        F 05:19:28.00 -69:11:31.3 LMC_SC7_447530  80.6348.28                        
OGLE-LMC-CEP-1589  LMC105.3     25        F 05:19:28.40 -70:57:50.1                 13.6321.16                        
OGLE-LMC-CEP-1590  LMC100.4  57275        F 05:19:30.34 -68:57:36.9 LMC_SC7_472701  80.6352.15                   V2067 HV2452
OGLE-LMC-CEP-1591  LMC101.2  39730        F 05:19:30.51 -68:41:09.7                                051931-6841.2 V2064 HV2447
OGLE-LMC-CEP-1592  LMC100.1     89       1O 05:19:31.54 -69:29:09.0 LMC_SC7_406371  78.6344.23                        
OGLE-LMC-CEP-1593  LMC105.4    467       1O 05:19:32.02 -70:51:30.3                                                   
OGLE-LMC-CEP-1594  LMC100.4    477        F 05:19:32.17 -69:04:47.1 LMC_SC7_460292                                    
OGLE-LMC-CEP-1595  LMC103.4    163       1O 05:19:32.26 -69:36:33.9 LMC_SC7_388163  78.6342.94                        
OGLE-LMC-CEP-1596  LMC100.4  58651       1O 05:19:32.36 -69:01:18.9                                                   
OGLE-LMC-CEP-1597  LMC104.1  25534        F 05:19:33.04 -70:35:18.9                 13.6327.3756                      
OGLE-LMC-CEP-1598  LMC104.4    856       1O 05:19:35.08 -70:13:39.7                                                   
OGLE-LMC-CEP-1599  LMC103.4     59        F 05:19:38.01 -69:37:44.5 LMC_SC7_388032  78.6341.31                   V2083 HV2455
OGLE-LMC-CEP-1600  LMC100.2    102        F 05:19:38.13 -69:22:00.7 LMC_SC7_424946  80.6345.4463                      
OGLE-LMC-CEP-1601  LMC101.3  29138        F 05:19:38.48 -68:30:56.6                 3.6358.29                    V2076 HV2449
OGLE-LMC-CEP-1602  LMC100.4  57434       1O 05:19:39.04 -68:58:40.3 LMC_SC7_472718  80.6351.118                       
OGLE-LMC-CEP-1603  LMC103.4  67399        F 05:19:40.35 -69:34:19.2 LMC_SC7_397050  78.6342.61                        
OGLE-LMC-CEP-1604  LMC100.2    108        F 05:19:41.05 -69:23:49.8 LMC_SC7_424890  80.6345.4470                      
OGLE-LMC-CEP-1605  LMC100.2     34       1O 05:19:43.78 -69:22:53.8 LMC_SC7_424850  80.6345.4425                 V2088 HV5757
OGLE-LMC-CEP-1606  LMC103.3     68       1O 05:19:44.53 -69:46:34.2 LMC_SC7_363953                                    
OGLE-LMC-CEP-1607  LMC101.3  29194        F 05:19:46.74 -68:34:38.4                 3.6357.36                         
OGLE-LMC-CEP-1608  LMC104.4     16        F 05:19:46.93 -70:15:30.3                                              V2104 HV2462
OGLE-LMC-CEP-1609  LMC100.3     80        F 05:19:47.02 -69:12:29.2 LMC_SC7_447521  80.6348.23                        
OGLE-LMC-CEP-1610  LMC102.4     52        F 05:19:47.90 -67:50:48.4                                                   
OGLE-LMC-CEP-1611  LMC100.2  71153       1O 05:19:53.74 -69:15:26.5 LMC_SC7_440093  80.6468.21                        
OGLE-LMC-CEP-1612  LMC101.3   7837       1O 05:19:56.37 -68:35:50.1                 3.6478.26                         
OGLE-LMC-CEP-1613  LMC103.4    548    1O/2O 05:19:57.02 -69:39:14.3 LMC_SC7_380269                                    
OGLE-LMC-CEP-1614  LMC100.2  88456        F 05:19:58.73 -69:19:15.3 LMC_SC6_102424  80.6467.22                   V2111 HV2456
OGLE-LMC-CEP-1615  LMC106.1     49        F 05:19:58.90 -71:46:32.7                                                   
OGLE-LMC-CEP-1616  LMC100.3  77874        F 05:19:59.93 -69:10:25.4 LMC_SC6_118107  80.6469.13                   V2110 HV933
OGLE-LMC-CEP-1617  LMC105.4   5967        F 05:20:01.58 -70:51:06.6 LMC_SC21_5060   13.6444.493                  V2134 HV12579
OGLE-LMC-CEP-1618  LMC100.2  19957    1O/2O 05:20:02.54 -69:23:54.3 LMC_SC7_425296                                    
OGLE-LMC-CEP-1619  LMC100.1  95091       1O 05:20:03.50 -69:25:01.2 LMC_SC7_415723  80.6466.5239                      
OGLE-LMC-CEP-1620  LMC105.1  22971        F 05:20:04.51 -71:13:54.7                 13.6438.8                         
OGLE-LMC-CEP-1621  LMC100.2  88517        F 05:20:04.51 -69:16:50.8 LMC_SC6_102475  80.6468.46                   V2115 HV2458
OGLE-LMC-CEP-1622  LMC103.3  78404       1O 05:20:05.00 -69:42:39.5 LMC_SC6_40971   78.6461.2182                      
OGLE-LMC-CEP-1623  LMC103.2  64491       1O 05:20:05.92 -69:51:02.6 LMC_SC6_27321                                     
OGLE-LMC-CEP-1624  LMC103.1   9476     F/1O 05:20:07.02 -70:04:09.0 LMC_SC6_6       6.6456.4343                  V2127 HV2464
OGLE-LMC-CEP-1625  LMC101.3   7886       1O 05:20:09.07 -68:36:44.2                                                   
OGLE-LMC-CEP-1626  LMC104.4  55236       1O 05:20:10.22 -70:09:07.0 LMC_SC21_40943  6.6455.38                         
OGLE-LMC-CEP-1627  LMC101.1  11658        F 05:20:10.39 -68:54:13.4                 80.6473.44                        
OGLE-LMC-CEP-1628  LMC101.2   9569        F 05:20:12.77 -68:44:33.1                 3.6476.26                         
OGLE-LMC-CEP-1629  LMC103.1   9524        F 05:20:14.06 -70:06:26.4 LMC_SC21_45359  6.6455.26                    V2141 HV5765
OGLE-LMC-CEP-1630  LMC106.1     60       1O 05:20:15.39 -71:49:29.4                                                   
OGLE-LMC-CEP-1631  LMC100.1  19332        F 05:20:17.23 -69:30:11.2 LMC_SC6_67038                                     
OGLE-LMC-CEP-1632  LMC102.3   4777        F 05:20:17.45 -67:56:53.4                                052018-6756.8 V2120 HV934
OGLE-LMC-CEP-1633  LMC104.1   6214        F 05:20:18.53 -70:43:24.1 LMC_SC21_11980  13.6446.23                        
OGLE-LMC-CEP-1634  LMC100.1  95126       1O 05:20:19.11 -69:26:45.8 LMC_SC6_75997   78.6465.29                        
OGLE-LMC-CEP-1635  LMC104.1   6272    1O/2O 05:20:19.52 -70:42:28.8 LMC_SC21_12012  13.6446.38                        
OGLE-LMC-CEP-1636  LMC103.1  48698        F 05:20:22.96 -70:02:33.0 LMC_SC6_11      6.6456.4346                  V2156 HV937
OGLE-LMC-CEP-1637  LMC100.4  25102        F 05:20:23.00 -69:02:17.5                                              V2139 HV5761
OGLE-LMC-CEP-1638  LMC103.4  84380       1O 05:20:23.34 -69:34:24.1                                                   
OGLE-LMC-CEP-1639  LMC101.2   9639        F 05:20:26.35 -68:47:17.8                 3.6475.37                         
OGLE-LMC-CEP-1640  LMC106.1     64        F 05:20:27.07 -71:54:23.6                                                   
OGLE-LMC-CEP-1641  LMC100.4  15649        F 05:20:28.63 -69:01:31.8                 80.6472.16                   V2150 HV2463
OGLE-LMC-CEP-1642  LMC102.2     33        F 05:20:28.72 -68:04:37.6                 3.6486.13                    V2137 HV935
OGLE-LMC-CEP-1643  LMC105.4  31414       1O 05:20:30.57 -70:45:28.7 LMC_SC21_9474   13.6446.21                        
OGLE-LMC-CEP-1644  LMC100.1  19531        F 05:20:31.19 -69:32:13.9 LMC_SC6_66641   78.6464.86                        
OGLE-LMC-CEP-1645  LMC101.3   7919        F 05:20:35.84 -68:39:12.8                 3.6477.44                         
OGLE-LMC-CEP-1646  LMC101.1  53512       1O 05:20:35.99 -68:49:20.9                 80.6475.2228                      
OGLE-LMC-CEP-1647  LMC100.1  19294        F 05:20:37.39 -69:30:56.6 LMC_SC6_66530   78.6585.26                   V2171 HV2466
OGLE-LMC-CEP-1648  LMC103.3  15266       1O 05:20:38.75 -69:49:00.6 LMC_SC6_149048  78.6581.41                        
OGLE-LMC-CEP-1649  LMC106.1     79        F 05:20:40.82 -71:51:09.6                                                   
OGLE-LMC-CEP-1650  LMC100.3  77955        F 05:20:41.58 -69:07:34.8                 80.6591.16                   V2173 HV2465
OGLE-LMC-CEP-1651  LMC103.4  84578       1O 05:20:42.32 -69:35:10.7 LMC_SC6_179065                                    
OGLE-LMC-CEP-1652  LMC104.4  55270        F 05:20:42.36 -70:09:50.0 LMC_SC21_88984  6.6575.29                    V2183 HV5771
OGLE-LMC-CEP-1653  LMC104.4  10258       1O 05:20:42.44 -70:15:25.8 LMC_SC21_85282  6.6574.9                          
OGLE-LMC-CEP-1654  LMC103.2  12759       1O 05:20:43.37 -69:58:23.1 LMC_SC6_130073  6.6578.4358                       
OGLE-LMC-CEP-1655  LMC103.2  12763       1O 05:20:44.23 -69:57:15.7 LMC_SC6_135695  78.6579.55                        
OGLE-LMC-CEP-1656  LMC103.3  15417        F 05:20:45.73 -69:50:15.7 LMC_SC6_149085  78.6580.73                        
OGLE-LMC-CEP-1657  LMC103.2  12657       1O 05:20:46.49 -69:55:25.3 LMC_SC6_135716  78.6579.17                        
OGLE-LMC-CEP-1658  LMC104.2   8290        F 05:20:46.77 -70:31:06.9 LMC_SC21_69135  13.6570.3542                 V2190 HV12580
OGLE-LMC-CEP-1659  LMC100.4  30508       1O 05:20:49.07 -69:02:05.5                 80.6592.76                        
OGLE-LMC-CEP-1660  LMC101.1  63476        F 05:20:51.40 -68:52:00.8                 80.6595.49                        
OGLE-LMC-CEP-1661  LMC100.2  38019       1O 05:20:52.36 -69:21:13.8 LMC_SC6_214270  80.6588.32                        
OGLE-LMC-CEP-1662  LMC103.3  95917       1O 05:20:52.56 -69:43:31.2                                                   
OGLE-LMC-CEP-1663  LMC104.4  21295       1O 05:20:54.13 -70:12:22.3 LMC_SC21_85343  6.6575.37                    V2195 HV5773 LMV911
OGLE-LMC-CEP-1664  LMC103.2  25688       1O 05:20:54.93 -69:54:59.3 LMC_SC6_135722  78.6579.58                        
OGLE-LMC-CEP-1665  LMC100.3  94492       1O 05:20:55.03 -69:09:55.8 LMC_SC6_236501                                    
OGLE-LMC-CEP-1666  LMC100.3  94497       1O 05:20:55.73 -69:07:50.6                 80.6591.195                       
OGLE-LMC-CEP-1667  LMC103.3  31175        F 05:20:55.97 -69:48:20.4 LMC_SC6_149023  78.6581.13                   V2193 HV939
OGLE-LMC-CEP-1668  LMC103.3  31197        F 05:20:59.03 -69:46:31.8 LMC_SC6_156009                                    
OGLE-LMC-CEP-1669  LMC103.3  95302       1O 05:20:59.63 -69:45:28.5 LMC_SC6_156035  78.6582.27                        
OGLE-LMC-CEP-1670  LMC105.2  10522        F 05:21:04.17 -71:08:27.4                 13.6561.25                        
OGLE-LMC-CEP-1671  LMC103.4 101924       1O 05:21:04.56 -69:35:05.5 LMC_SC6_179066                                    
OGLE-LMC-CEP-1672  LMC103.4  33077        F 05:21:05.08 -69:40:35.8 LMC_SC6_170439  78.6583.64                        
OGLE-LMC-CEP-1673  LMC101.4  37117    1O/2O 05:21:05.35 -68:23:34.3                 3.6602.41                         
OGLE-LMC-CEP-1674  LMC100.3  94238        F 05:21:08.26 -69:08:29.9                 80.6591.34                        
OGLE-LMC-CEP-1675  LMC101.2  52021       1O 05:21:09.82 -68:43:30.3                                                   
OGLE-LMC-CEP-1676  LMC100.4  87358        F 05:21:11.47 -68:57:41.8                 80.6593.64                        
OGLE-LMC-CEP-1677  LMC100.4  43374        F 05:21:12.47 -69:03:07.6                                052112-6903.1 V2200 HV938
OGLE-LMC-CEP-1678  LMC103.3  31180        F 05:21:15.02 -69:49:33.8 LMC_SC6_149017  78.6581.15                   V2208 HV2468
OGLE-LMC-CEP-1679  LMC103.1  58955       1O 05:21:15.45 -70:00:26.6 LMC_SC6_130129                                    
OGLE-LMC-CEP-1680  LMC104.4  67256        F 05:21:16.43 -70:11:25.2 LMC_SC21_136142 6.6575.19                         
OGLE-LMC-CEP-1681  LMC103.2  78255    1O/2O 05:21:16.44 -69:52:02.6 LMC_SC6_142093  78.6580.150                       
OGLE-LMC-CEP-1682  LMC103.2  25639        F 05:21:17.37 -69:55:04.1 LMC_SC6_135720  78.6579.22                        
OGLE-LMC-CEP-1683  LMC103.4  33224       1O 05:21:20.07 -69:40:54.6 LMC_SC6_280559  78.6583.54                        
OGLE-LMC-CEP-1684  LMC103.1  58846        F 05:21:21.81 -70:02:48.7 LMC_SC6_242748  6.6698.4274                       
OGLE-LMC-CEP-1685  LMC104.4  67263       1O 05:21:22.41 -70:10:31.7 LMC_SC21_136150 6.6696.13                    V2216 HV2469 LMV362
OGLE-LMC-CEP-1686  LMC103.2  25757        F 05:21:22.53 -69:56:28.1 LMC_SC6_254057  78.6700.69                        
OGLE-LMC-CEP-1687  LMC106.3  15410        F 05:21:24.27 -71:35:25.5                                              V2233 HV12582
OGLE-LMC-CEP-1688  LMC103.2  25766        F 05:21:24.42 -69:56:34.1 LMC_SC6_254054  78.6700.56                        
OGLE-LMC-CEP-1689  LMC103.2  78301    1O/2O 05:21:25.16 -69:52:51.1 LMC_SC6_260869  78.6701.236                       
OGLE-LMC-CEP-1690  LMC104.4  67214       1O 05:21:26.84 -70:08:38.6 LMC_SC21_136158 6.6697.15                         
OGLE-LMC-CEP-1691  LMC102.2  17683       1O 05:21:28.04 -68:05:34.0                 3.6728.14                         
OGLE-LMC-CEP-1692  LMC103.2  25795        F 05:21:29.97 -69:55:11.9 LMC_SC6_254091  78.6700.96                        
OGLE-LMC-CEP-1693  LMC103.2  25800       1O 05:21:31.92 -69:58:49.3 LMC_SC6_248263  6.6699.4059                       
OGLE-LMC-CEP-1694  LMC103.2  80749       1O 05:21:32.03 -69:51:06.4                                                   
OGLE-LMC-CEP-1695  LMC103.2  78114       1O 05:21:32.08 -69:50:31.4 LMC_SC6_267289  78.6701.75                        
OGLE-LMC-CEP-1696  LMC103.3  31397       1O 05:21:36.16 -69:46:30.5                 78.6702.46                        
OGLE-LMC-CEP-1697  LMC103.2  78129        F 05:21:37.20 -69:52:51.2 LMC_SC6_260688  78.6701.36                        
OGLE-LMC-CEP-1698  LMC100.2 123464       1O 05:21:37.26 -69:16:46.5 LMC_SC6_337379  80.6710.83                        
OGLE-LMC-CEP-1699  LMC102.4  14726    1O/2O 05:21:37.38 -67:49:53.7                                                   
OGLE-LMC-CEP-1700  LMC103.1  58878        F 05:21:40.42 -70:02:01.2 LMC_SC6_242764  78.6698.110                       
OGLE-LMC-CEP-1701  LMC103.4 101871       1O 05:21:40.55 -69:35:52.7 LMC_SC6_296014  78.6705.38                        
OGLE-LMC-CEP-1702  LMC103.2  25674        F 05:21:42.13 -69:56:21.1 LMC_SC6_253982                                    
OGLE-LMC-CEP-1703  LMC101.3  49397        F 05:21:43.37 -68:34:15.0                                                   
OGLE-LMC-CEP-1704  LMC100.1 133908       1O 05:21:45.86 -69:27:26.3 LMC_SC6_313781  78.6707.65                        
OGLE-LMC-CEP-1705  LMC103.1  68083       1O 05:21:46.91 -69:59:48.8 LMC_SC6_248240  6.6699.4010                       
OGLE-LMC-CEP-1706  LMC100.2  55727       1O 05:21:47.27 -69:20:40.9 LMC_SC6_330218  80.6709.17                        
OGLE-LMC-CEP-1707  LMC104.2  24019        F 05:21:48.26 -70:30:25.8 LMC_SC21_116226                              V2247 HV2473
OGLE-LMC-CEP-1708  LMC103.3  49167    1O/2O 05:21:48.42 -69:50:00.0                                                   
OGLE-LMC-CEP-1709  LMC103.1  27759        F 05:21:49.62 -70:05:45.9 LMC_SC21_140391 6.6697.53                    V2245 HV13031 LMV1705
OGLE-LMC-CEP-1710  LMC103.3  47832    1O/2O 05:21:50.32 -69:49:59.3 LMC_SC6_267410                                    
OGLE-LMC-CEP-1711  LMC103.3  47605        F 05:21:50.32 -69:45:57.9 LMC_SC6_273862                                    
OGLE-LMC-CEP-1712  LMC105.4  44836        F 05:21:51.74 -70:46:00.2 LMC_SC21_106503 13.6687.14                        
OGLE-LMC-CEP-1713  LMC105.2  15917        F 05:21:51.90 -71:07:29.5                 13.6682.17                        
OGLE-LMC-CEP-1714  LMC103.4  50480       1O 05:21:52.56 -69:39:59.3 LMC_SC6_287443  78.6704.17                        
OGLE-LMC-CEP-1715  LMC103.4 118829        F 05:21:52.69 -69:36:22.2 LMC_SC6_296003  78.6705.53                        
OGLE-LMC-CEP-1716  LMC102.4  14422        F 05:21:54.49 -67:46:27.0                                              V2222 HV13063
OGLE-LMC-CEP-1717  LMC100.2  55782     F/1O 05:21:54.59 -69:23:05.4 LMC_SC6_322363  78.6708.26                   V2239 HV2471
OGLE-LMC-CEP-1718  LMC100.2  55731       1O 05:21:54.93 -69:21:50.3 LMC_SC6_330185  80.6708.4936                      
OGLE-LMC-CEP-1719  LMC102.4  14424        F 05:21:55.31 -67:46:49.7                                              V2227 HV13064
OGLE-LMC-CEP-1720  LMC104.4  32350       1O 05:21:55.92 -70:15:41.2 LMC_SC21_179043 6.6695.105                        
OGLE-LMC-CEP-1721  LMC100.2 123415        F 05:21:56.05 -69:19:06.5 LMC_SC6_337291  80.6709.54                   V2241 HV5780
OGLE-LMC-CEP-1722  LMC100.2  56100       1O 05:21:56.09 -69:20:56.0 LMC_SC6_330443                                    
OGLE-LMC-CEP-1723  LMC101.2  58846       1O 05:21:57.86 -68:40:18.0                 3.6719.64                         
OGLE-LMC-CEP-1724  LMC103.3 112252        F 05:21:59.70 -69:43:08.1 LMC_SC6_397681  78.6703.2211                      
OGLE-LMC-CEP-1725  LMC104.2  57692       1O 05:22:00.33 -70:26:13.0 LMC_SC21_171399                                   
OGLE-LMC-CEP-1726  LMC100.2 123421       1O 05:22:00.40 -69:17:33.0 LMC_SC6_455072  80.6710.35                        
OGLE-LMC-CEP-1727  LMC101.1  72281        F 05:22:01.12 -68:51:32.3                 80.6716.20                   V2244 HV2470
OGLE-LMC-CEP-1728  LMC100.2  55791        F 05:22:01.96 -69:22:46.4 LMC_SC6_447868  80.6708.4958                 V2249 HV941
OGLE-LMC-CEP-1729  LMC103.2  91928        F 05:22:02.17 -69:53:40.9 LMC_SC6_377097  78.6700.40                        
OGLE-LMC-CEP-1730  LMC102.2  17381        F 05:22:03.51 -68:07:11.2                 3.6727.13                    V2237 HV5775
OGLE-LMC-CEP-1731  LMC104.4  32369    1O/2O 05:22:06.39 -70:16:11.5 LMC_SC21_178950 6.6695.92                         
OGLE-LMC-CEP-1732  LMC103.2  38461        F 05:22:08.18 -69:55:36.5 LMC_SC6_370053                                    
OGLE-LMC-CEP-1733  LMC103.1  68577    1O/2O 05:22:08.53 -70:00:10.9 LMC_SC6_363832                                    
OGLE-LMC-CEP-1734  LMC103.4 119952    1O/2O 05:22:10.11 -69:34:17.9 LMC_SC6_413716                                    
OGLE-LMC-CEP-1735  LMC104.2  24038        F 05:22:10.55 -70:33:15.0 LMC_SC21_165209 13.6812.3514                      
OGLE-LMC-CEP-1736  LMC103.2  92158        F 05:22:12.16 -69:53:35.3 LMC_SC6_377104                                    
OGLE-LMC-CEP-1737  LMC103.1  27729        F 05:22:12.25 -70:04:31.2 LMC_SC6_356428  6.6819.4486                  V2271 HV2474
OGLE-LMC-CEP-1738  LMC104.1  18853       1O 05:22:12.28 -70:40:09.8 LMC_SC21_159587 13.6810.2192                      
OGLE-LMC-CEP-1739  LMC100.1  57504        F 05:22:12.50 -69:31:06.3 LMC_SC6_422348  78.6827.14                        
OGLE-LMC-CEP-1740  LMC100.1 134101       1O 05:22:13.01 -69:26:25.3 LMC_SC6_440325  78.6828.198                       
OGLE-LMC-CEP-1741  LMC103.2  38641       1O 05:22:13.95 -69:54:38.0                                                   
OGLE-LMC-CEP-1742  LMC103.1  68053       1O 05:22:14.25 -70:00:29.6 LMC_SC6_363194  78.6820.11                        
OGLE-LMC-CEP-1743  LMC104.4  79452        F 05:22:14.69 -70:09:29.3 LMC_SC21_187842 6.6818.98                         
OGLE-LMC-CEP-1744  LMC103.1  68147       1O 05:22:15.52 -70:01:15.4 LMC_SC6_363181  78.6820.49                        
OGLE-LMC-CEP-1745  LMC101.1  72320        F 05:22:16.35 -68:52:25.2                 80.6837.35                        
OGLE-LMC-CEP-1746  LMC103.1  68150        F 05:22:16.79 -70:00:18.1 LMC_SC6_363198  78.6820.48                        
OGLE-LMC-CEP-1747  LMC161.5     29       1O 05:22:18.19 -69:02:25.4                 80.6834.16                        
OGLE-LMC-CEP-1748  LMC162.5      1        F 05:22:19.37 -69:37:54.7 LMC_SC6_404591  78.6825.16                   V2273 HV944
OGLE-LMC-CEP-1749  LMC161.7     54        F 05:22:20.92 -69:23:36.3 LMC_SC6_440314  80.6829.4870                      
OGLE-LMC-CEP-1750  LMC161.5  45978       1O 05:22:22.74 -68:57:29.3                 80.6836.16                   V2269 HV943
OGLE-LMC-CEP-1751  LMC160.6     20        F 05:22:23.09 -68:38:10.0                                              V2265 HV2472
OGLE-LMC-CEP-1752  LMC161.8     72       1O 05:22:23.30 -69:29:49.9 LMC_SC6_431558  78.6827.36                        
OGLE-LMC-CEP-1753  LMC162.6    175        F 05:22:25.61 -69:49:29.3 LMC_SC6_384159  78.6823.43                   V2282 HV12019
OGLE-LMC-CEP-1754  LMC163.6    192       1O 05:22:26.47 -70:21:45.6 LMC_SC21_175051 6.6814.148                        
OGLE-LMC-CEP-1755  LMC103.1  27845        F 05:22:26.90 -70:05:14.1 LMC_SC5_6197    78.6819.84                        
OGLE-LMC-CEP-1756  LMC162.7  71957        F 05:22:27.32 -69:53:24.3 LMC_SC6_377026  78.6822.26                   V2283 HV12020
OGLE-LMC-CEP-1757  LMC104.4  79359        F 05:22:28.79 -70:09:23.0 LMC_SC21_187786 6.6818.12                         
OGLE-LMC-CEP-1758  LMC163.5  60861        F 05:22:28.91 -70:09:10.2 LMC_SC21_187856                                   
OGLE-LMC-CEP-1759  LMC104.4  79360       1O 05:22:28.96 -70:09:35.4 LMC_SC21_187840 6.6818.49                         
OGLE-LMC-CEP-1760  LMC163.5  60864        F 05:22:29.22 -70:09:16.9 LMC_SC21_187792 6.6818.8                          
OGLE-LMC-CEP-1761  LMC163.5  60865        F 05:22:29.39 -70:09:14.7 LMC_SC5_12      6.6818.24                         
OGLE-LMC-CEP-1762  LMC163.5  60866        F 05:22:29.42 -70:10:22.3 LMC_SC21_187818 6.6817.35                    V2287 HV12021
